ksh,xm,sfzh,lxdh,yxdh,yxmc,kldm,zydh,zymc,pcdm
21376666079953,zhang79952,8888,8888,A231,SDKJDX,2,22,English,1
21376666079954,zhang79953,8888,8888,A231,SDKJDX,2,22,English,1
21376666079955,zhang79954,8888,8888,A231,SDKJDX,2,22,English,1
21376666079956,zhang79955,8888,8888,A231,SDKJDX,2,22,English,1
21376666079957,zhang79956,8888,8888,A231,SDKJDX,2,22,English,1
21376666079958,zhang79957,8888,8888,A231,SDKJDX,2,22,English,1
21376666079959,zhang79958,8888,8888,A231,SDKJDX,2,22,English,1
21376666079960,zhang79959,8888,8888,A231,SDKJDX,2,22,English,1
21376666079961,zhang79960,8888,8888,A231,SDKJDX,2,22,English,1
21376666079962,zhang79961,8888,8888,A231,SDKJDX,2,22,English,1
21376666079963,zhang79962,8888,8888,A231,SDKJDX,2,22,English,1
21376666079964,zhang79963,8888,8888,A231,SDKJDX,2,22,English,1
21376666079965,zhang79964,8888,8888,A231,SDKJDX,2,22,English,1
21376666079966,zhang79965,8888,8888,A231,SDKJDX,2,22,English,1
21376666079967,zhang79966,8888,8888,A231,SDKJDX,2,22,English,1
21376666079968,zhang79967,8888,8888,A231,SDKJDX,2,22,English,1
21376666079969,zhang79968,8888,8888,A231,SDKJDX,2,22,English,1
21376666079970,zhang79969,8888,8888,A231,SDKJDX,2,22,English,1
21376666079971,zhang79970,8888,8888,A231,SDKJDX,2,22,English,1
21376666079972,zhang79971,8888,8888,A231,SDKJDX,2,22,English,1
21376666079973,zhang79972,8888,8888,A231,SDKJDX,2,22,English,1
21376666079974,zhang79973,8888,8888,A231,SDKJDX,2,22,English,1
21376666079975,zhang79974,8888,8888,A231,SDKJDX,2,22,English,1
21376666079976,zhang79975,8888,8888,A231,SDKJDX,2,22,English,1
21376666079977,zhang79976,8888,8888,A231,SDKJDX,2,22,English,1
21376666079978,zhang79977,8888,8888,A231,SDKJDX,2,22,English,1
21376666079979,zhang79978,8888,8888,A231,SDKJDX,2,22,English,1
21376666079980,zhang79979,8888,8888,A231,SDKJDX,2,22,English,1
21376666079981,zhang79980,8888,8888,A231,SDKJDX,2,22,English,1
21376666079982,zhang79981,8888,8888,A231,SDKJDX,2,22,English,1
21376666079983,zhang79982,8888,8888,A231,SDKJDX,2,22,English,1
21376666079984,zhang79983,8888,8888,A231,SDKJDX,2,22,English,1
21376666079985,zhang79984,8888,8888,A231,SDKJDX,2,22,English,1
21376666079986,zhang79985,8888,8888,A231,SDKJDX,2,22,English,1
21376666079987,zhang79986,8888,8888,A231,SDKJDX,2,22,English,1
21376666079988,zhang79987,8888,8888,A231,SDKJDX,2,22,English,1
21376666079989,zhang79988,8888,8888,A231,SDKJDX,2,22,English,1
21376666079990,zhang79989,8888,8888,A231,SDKJDX,2,22,English,1
21376666079991,zhang79990,8888,8888,A231,SDKJDX,2,22,English,1
21376666079992,zhang79991,8888,8888,A231,SDKJDX,2,22,English,1
21376666079993,zhang79992,8888,8888,A231,SDKJDX,2,22,English,1
21376666079994,zhang79993,8888,8888,A231,SDKJDX,2,22,English,1
21376666079995,zhang79994,8888,8888,A231,SDKJDX,2,22,English,1
21376666079996,zhang79995,8888,8888,A231,SDKJDX,2,22,English,1
21376666079997,zhang79996,8888,8888,A231,SDKJDX,2,22,English,1
21376666079998,zhang79997,8888,8888,A231,SDKJDX,2,22,English,1
21376666079999,zhang79998,8888,8888,A231,SDKJDX,2,22,English,1
21376666080000,zhang79999,8888,8888,A231,SDKJDX,2,22,English,1
21376666080001,zhang80000,8888,8888,A231,SDKJDX,2,22,English,1
21376666080002,zhang80001,8888,8888,A231,SDKJDX,2,22,English,1
21376666080003,zhang80002,8888,8888,A231,SDKJDX,2,22,English,1
21376666080004,zhang80003,8888,8888,A231,SDKJDX,2,22,English,1
21376666080005,zhang80004,8888,8888,A231,SDKJDX,2,22,English,1
21376666080006,zhang80005,8888,8888,A231,SDKJDX,2,22,English,1
21376666080007,zhang80006,8888,8888,A231,SDKJDX,2,22,English,1
21376666080008,zhang80007,8888,8888,A231,SDKJDX,2,22,English,1
21376666080009,zhang80008,8888,8888,A231,SDKJDX,2,22,English,1
21376666080010,zhang80009,8888,8888,A231,SDKJDX,2,22,English,1
21376666080011,zhang80010,8888,8888,A231,SDKJDX,2,22,English,1
21376666080012,zhang80011,8888,8888,A231,SDKJDX,2,22,English,1
21376666080013,zhang80012,8888,8888,A231,SDKJDX,2,22,English,1
21376666080014,zhang80013,8888,8888,A231,SDKJDX,2,22,English,1
21376666080015,zhang80014,8888,8888,A231,SDKJDX,2,22,English,1
21376666080016,zhang80015,8888,8888,A231,SDKJDX,2,22,English,1
21376666080017,zhang80016,8888,8888,A231,SDKJDX,2,22,English,1
21376666080018,zhang80017,8888,8888,A231,SDKJDX,2,22,English,1
21376666080019,zhang80018,8888,8888,A231,SDKJDX,2,22,English,1
21376666080020,zhang80019,8888,8888,A231,SDKJDX,2,22,English,1
21376666080021,zhang80020,8888,8888,A231,SDKJDX,2,22,English,1
21376666080022,zhang80021,8888,8888,A231,SDKJDX,2,22,English,1
21376666080023,zhang80022,8888,8888,A231,SDKJDX,2,22,English,1
21376666080024,zhang80023,8888,8888,A231,SDKJDX,2,22,English,1
21376666080025,zhang80024,8888,8888,A231,SDKJDX,2,22,English,1
21376666080026,zhang80025,8888,8888,A231,SDKJDX,2,22,English,1
21376666080027,zhang80026,8888,8888,A231,SDKJDX,2,22,English,1
21376666080028,zhang80027,8888,8888,A231,SDKJDX,2,22,English,1
21376666080029,zhang80028,8888,8888,A231,SDKJDX,2,22,English,1
21376666080030,zhang80029,8888,8888,A231,SDKJDX,2,22,English,1
21376666080031,zhang80030,8888,8888,A231,SDKJDX,2,22,English,1
21376666080032,zhang80031,8888,8888,A231,SDKJDX,2,22,English,1
21376666080033,zhang80032,8888,8888,A231,SDKJDX,2,22,English,1
21376666080034,zhang80033,8888,8888,A231,SDKJDX,2,22,English,1
21376666080035,zhang80034,8888,8888,A231,SDKJDX,2,22,English,1
21376666080036,zhang80035,8888,8888,A231,SDKJDX,2,22,English,1
21376666080037,zhang80036,8888,8888,A231,SDKJDX,2,22,English,1
21376666080038,zhang80037,8888,8888,A231,SDKJDX,2,22,English,1
21376666080039,zhang80038,8888,8888,A231,SDKJDX,2,22,English,1
21376666080040,zhang80039,8888,8888,A231,SDKJDX,2,22,English,1
21376666080041,zhang80040,8888,8888,A231,SDKJDX,2,22,English,1
21376666080042,zhang80041,8888,8888,A231,SDKJDX,2,22,English,1
21376666080043,zhang80042,8888,8888,A231,SDKJDX,2,22,English,1
21376666080044,zhang80043,8888,8888,A231,SDKJDX,2,22,English,1
21376666080045,zhang80044,8888,8888,A231,SDKJDX,2,22,English,1
21376666080046,zhang80045,8888,8888,A231,SDKJDX,2,22,English,1
21376666080047,zhang80046,8888,8888,A231,SDKJDX,2,22,English,1
21376666080048,zhang80047,8888,8888,A231,SDKJDX,2,22,English,1
21376666080049,zhang80048,8888,8888,A231,SDKJDX,2,22,English,1
21376666080050,zhang80049,8888,8888,A231,SDKJDX,2,22,English,1
21376666080051,zhang80050,8888,8888,A231,SDKJDX,2,22,English,1
21376666080052,zhang80051,8888,8888,A231,SDKJDX,2,22,English,1
21376666080053,zhang80052,8888,8888,A231,SDKJDX,2,22,English,1
21376666080054,zhang80053,8888,8888,A231,SDKJDX,2,22,English,1
21376666080055,zhang80054,8888,8888,A231,SDKJDX,2,22,English,1
21376666080056,zhang80055,8888,8888,A231,SDKJDX,2,22,English,1
21376666080057,zhang80056,8888,8888,A231,SDKJDX,2,22,English,1
21376666080058,zhang80057,8888,8888,A231,SDKJDX,2,22,English,1
21376666080059,zhang80058,8888,8888,A231,SDKJDX,2,22,English,1
21376666080060,zhang80059,8888,8888,A231,SDKJDX,2,22,English,1
21376666080061,zhang80060,8888,8888,A231,SDKJDX,2,22,English,1
21376666080062,zhang80061,8888,8888,A231,SDKJDX,2,22,English,1
21376666080063,zhang80062,8888,8888,A231,SDKJDX,2,22,English,1
21376666080064,zhang80063,8888,8888,A231,SDKJDX,2,22,English,1
21376666080065,zhang80064,8888,8888,A231,SDKJDX,2,22,English,1
21376666080066,zhang80065,8888,8888,A231,SDKJDX,2,22,English,1
21376666080067,zhang80066,8888,8888,A231,SDKJDX,2,22,English,1
21376666080068,zhang80067,8888,8888,A231,SDKJDX,2,22,English,1
21376666080069,zhang80068,8888,8888,A231,SDKJDX,2,22,English,1
21376666080070,zhang80069,8888,8888,A231,SDKJDX,2,22,English,1
21376666080071,zhang80070,8888,8888,A231,SDKJDX,2,22,English,1
21376666080072,zhang80071,8888,8888,A231,SDKJDX,2,22,English,1
21376666080073,zhang80072,8888,8888,A231,SDKJDX,2,22,English,1
21376666080074,zhang80073,8888,8888,A231,SDKJDX,2,22,English,1
21376666080075,zhang80074,8888,8888,A231,SDKJDX,2,22,English,1
21376666080076,zhang80075,8888,8888,A231,SDKJDX,2,22,English,1
21376666080077,zhang80076,8888,8888,A231,SDKJDX,2,22,English,1
21376666080078,zhang80077,8888,8888,A231,SDKJDX,2,22,English,1
21376666080079,zhang80078,8888,8888,A231,SDKJDX,2,22,English,1
21376666080080,zhang80079,8888,8888,A231,SDKJDX,2,22,English,1
21376666080081,zhang80080,8888,8888,A231,SDKJDX,2,22,English,1
21376666080082,zhang80081,8888,8888,A231,SDKJDX,2,22,English,1
21376666080083,zhang80082,8888,8888,A231,SDKJDX,2,22,English,1
21376666080084,zhang80083,8888,8888,A231,SDKJDX,2,22,English,1
21376666080085,zhang80084,8888,8888,A231,SDKJDX,2,22,English,1
21376666080086,zhang80085,8888,8888,A231,SDKJDX,2,22,English,1
21376666080087,zhang80086,8888,8888,A231,SDKJDX,2,22,English,1
21376666080088,zhang80087,8888,8888,A231,SDKJDX,2,22,English,1
21376666080089,zhang80088,8888,8888,A231,SDKJDX,2,22,English,1
21376666080090,zhang80089,8888,8888,A231,SDKJDX,2,22,English,1
21376666080091,zhang80090,8888,8888,A231,SDKJDX,2,22,English,1
21376666080092,zhang80091,8888,8888,A231,SDKJDX,2,22,English,1
21376666080093,zhang80092,8888,8888,A231,SDKJDX,2,22,English,1
21376666080094,zhang80093,8888,8888,A231,SDKJDX,2,22,English,1
21376666080095,zhang80094,8888,8888,A231,SDKJDX,2,22,English,1
21376666080096,zhang80095,8888,8888,A231,SDKJDX,2,22,English,1
21376666080097,zhang80096,8888,8888,A231,SDKJDX,2,22,English,1
21376666080098,zhang80097,8888,8888,A231,SDKJDX,2,22,English,1
21376666080099,zhang80098,8888,8888,A231,SDKJDX,2,22,English,1
21376666080100,zhang80099,8888,8888,A231,SDKJDX,2,22,English,1
21376666080101,zhang80100,8888,8888,A231,SDKJDX,2,22,English,1
21376666080102,zhang80101,8888,8888,A231,SDKJDX,2,22,English,1
21376666080103,zhang80102,8888,8888,A231,SDKJDX,2,22,English,1
21376666080104,zhang80103,8888,8888,A231,SDKJDX,2,22,English,1
21376666080105,zhang80104,8888,8888,A231,SDKJDX,2,22,English,1
21376666080106,zhang80105,8888,8888,A231,SDKJDX,2,22,English,1
21376666080107,zhang80106,8888,8888,A231,SDKJDX,2,22,English,1
21376666080108,zhang80107,8888,8888,A231,SDKJDX,2,22,English,1
21376666080109,zhang80108,8888,8888,A231,SDKJDX,2,22,English,1
21376666080110,zhang80109,8888,8888,A231,SDKJDX,2,22,English,1
21376666080111,zhang80110,8888,8888,A231,SDKJDX,2,22,English,1
21376666080112,zhang80111,8888,8888,A231,SDKJDX,2,22,English,1
21376666080113,zhang80112,8888,8888,A231,SDKJDX,2,22,English,1
21376666080114,zhang80113,8888,8888,A231,SDKJDX,2,22,English,1
21376666080115,zhang80114,8888,8888,A231,SDKJDX,2,22,English,1
21376666080116,zhang80115,8888,8888,A231,SDKJDX,2,22,English,1
21376666080117,zhang80116,8888,8888,A231,SDKJDX,2,22,English,1
21376666080118,zhang80117,8888,8888,A231,SDKJDX,2,22,English,1
21376666080119,zhang80118,8888,8888,A231,SDKJDX,2,22,English,1
21376666080120,zhang80119,8888,8888,A231,SDKJDX,2,22,English,1
21376666080121,zhang80120,8888,8888,A231,SDKJDX,2,22,English,1
21376666080122,zhang80121,8888,8888,A231,SDKJDX,2,22,English,1
21376666080123,zhang80122,8888,8888,A231,SDKJDX,2,22,English,1
21376666080124,zhang80123,8888,8888,A231,SDKJDX,2,22,English,1
21376666080125,zhang80124,8888,8888,A231,SDKJDX,2,22,English,1
21376666080126,zhang80125,8888,8888,A231,SDKJDX,2,22,English,1
21376666080127,zhang80126,8888,8888,A231,SDKJDX,2,22,English,1
21376666080128,zhang80127,8888,8888,A231,SDKJDX,2,22,English,1
21376666080129,zhang80128,8888,8888,A231,SDKJDX,2,22,English,1
21376666080130,zhang80129,8888,8888,A231,SDKJDX,2,22,English,1
21376666080131,zhang80130,8888,8888,A231,SDKJDX,2,22,English,1
21376666080132,zhang80131,8888,8888,A231,SDKJDX,2,22,English,1
21376666080133,zhang80132,8888,8888,A231,SDKJDX,2,22,English,1
21376666080134,zhang80133,8888,8888,A231,SDKJDX,2,22,English,1
21376666080135,zhang80134,8888,8888,A231,SDKJDX,2,22,English,1
21376666080136,zhang80135,8888,8888,A231,SDKJDX,2,22,English,1
21376666080137,zhang80136,8888,8888,A231,SDKJDX,2,22,English,1
21376666080138,zhang80137,8888,8888,A231,SDKJDX,2,22,English,1
21376666080139,zhang80138,8888,8888,A231,SDKJDX,2,22,English,1
21376666080140,zhang80139,8888,8888,A231,SDKJDX,2,22,English,1
21376666080141,zhang80140,8888,8888,A231,SDKJDX,2,22,English,1
21376666080142,zhang80141,8888,8888,A231,SDKJDX,2,22,English,1
21376666080143,zhang80142,8888,8888,A231,SDKJDX,2,22,English,1
21376666080144,zhang80143,8888,8888,A231,SDKJDX,2,22,English,1
21376666080145,zhang80144,8888,8888,A231,SDKJDX,2,22,English,1
21376666080146,zhang80145,8888,8888,A231,SDKJDX,2,22,English,1
21376666080147,zhang80146,8888,8888,A231,SDKJDX,2,22,English,1
21376666080148,zhang80147,8888,8888,A231,SDKJDX,2,22,English,1
21376666080149,zhang80148,8888,8888,A231,SDKJDX,2,22,English,1
21376666080150,zhang80149,8888,8888,A231,SDKJDX,2,22,English,1
21376666080151,zhang80150,8888,8888,A231,SDKJDX,2,22,English,1
21376666080152,zhang80151,8888,8888,A231,SDKJDX,2,22,English,1
21376666080153,zhang80152,8888,8888,A231,SDKJDX,2,22,English,1
21376666080154,zhang80153,8888,8888,A231,SDKJDX,2,22,English,1
21376666080155,zhang80154,8888,8888,A231,SDKJDX,2,22,English,1
21376666080156,zhang80155,8888,8888,A231,SDKJDX,2,22,English,1
21376666080157,zhang80156,8888,8888,A231,SDKJDX,2,22,English,1
21376666080158,zhang80157,8888,8888,A231,SDKJDX,2,22,English,1
21376666080159,zhang80158,8888,8888,A231,SDKJDX,2,22,English,1
21376666080160,zhang80159,8888,8888,A231,SDKJDX,2,22,English,1
21376666080161,zhang80160,8888,8888,A231,SDKJDX,2,22,English,1
21376666080162,zhang80161,8888,8888,A231,SDKJDX,2,22,English,1
21376666080163,zhang80162,8888,8888,A231,SDKJDX,2,22,English,1
21376666080164,zhang80163,8888,8888,A231,SDKJDX,2,22,English,1
21376666080165,zhang80164,8888,8888,A231,SDKJDX,2,22,English,1
21376666080166,zhang80165,8888,8888,A231,SDKJDX,2,22,English,1
21376666080167,zhang80166,8888,8888,A231,SDKJDX,2,22,English,1
21376666080168,zhang80167,8888,8888,A231,SDKJDX,2,22,English,1
21376666080169,zhang80168,8888,8888,A231,SDKJDX,2,22,English,1
21376666080170,zhang80169,8888,8888,A231,SDKJDX,2,22,English,1
21376666080171,zhang80170,8888,8888,A231,SDKJDX,2,22,English,1
21376666080172,zhang80171,8888,8888,A231,SDKJDX,2,22,English,1
21376666080173,zhang80172,8888,8888,A231,SDKJDX,2,22,English,1
21376666080174,zhang80173,8888,8888,A231,SDKJDX,2,22,English,1
21376666080175,zhang80174,8888,8888,A231,SDKJDX,2,22,English,1
21376666080176,zhang80175,8888,8888,A231,SDKJDX,2,22,English,1
21376666080177,zhang80176,8888,8888,A231,SDKJDX,2,22,English,1
21376666080178,zhang80177,8888,8888,A231,SDKJDX,2,22,English,1
21376666080179,zhang80178,8888,8888,A231,SDKJDX,2,22,English,1
21376666080180,zhang80179,8888,8888,A231,SDKJDX,2,22,English,1
21376666080181,zhang80180,8888,8888,A231,SDKJDX,2,22,English,1
21376666080182,zhang80181,8888,8888,A231,SDKJDX,2,22,English,1
21376666080183,zhang80182,8888,8888,A231,SDKJDX,2,22,English,1
21376666080184,zhang80183,8888,8888,A231,SDKJDX,2,22,English,1
21376666080185,zhang80184,8888,8888,A231,SDKJDX,2,22,English,1
21376666080186,zhang80185,8888,8888,A231,SDKJDX,2,22,English,1
21376666080187,zhang80186,8888,8888,A231,SDKJDX,2,22,English,1
21376666080188,zhang80187,8888,8888,A231,SDKJDX,2,22,English,1
21376666080189,zhang80188,8888,8888,A231,SDKJDX,2,22,English,1
21376666080190,zhang80189,8888,8888,A231,SDKJDX,2,22,English,1
21376666080191,zhang80190,8888,8888,A231,SDKJDX,2,22,English,1
21376666080192,zhang80191,8888,8888,A231,SDKJDX,2,22,English,1
21376666080193,zhang80192,8888,8888,A231,SDKJDX,2,22,English,1
21376666080194,zhang80193,8888,8888,A231,SDKJDX,2,22,English,1
21376666080195,zhang80194,8888,8888,A231,SDKJDX,2,22,English,1
21376666080196,zhang80195,8888,8888,A231,SDKJDX,2,22,English,1
21376666080197,zhang80196,8888,8888,A231,SDKJDX,2,22,English,1
21376666080198,zhang80197,8888,8888,A231,SDKJDX,2,22,English,1
21376666080199,zhang80198,8888,8888,A231,SDKJDX,2,22,English,1
21376666080200,zhang80199,8888,8888,A231,SDKJDX,2,22,English,1
21376666080201,zhang80200,8888,8888,A231,SDKJDX,2,22,English,1
21376666080202,zhang80201,8888,8888,A231,SDKJDX,2,22,English,1
21376666080203,zhang80202,8888,8888,A231,SDKJDX,2,22,English,1
21376666080204,zhang80203,8888,8888,A231,SDKJDX,2,22,English,1
21376666080205,zhang80204,8888,8888,A231,SDKJDX,2,22,English,1
21376666080206,zhang80205,8888,8888,A231,SDKJDX,2,22,English,1
21376666080207,zhang80206,8888,8888,A231,SDKJDX,2,22,English,1
21376666080208,zhang80207,8888,8888,A231,SDKJDX,2,22,English,1
21376666080209,zhang80208,8888,8888,A231,SDKJDX,2,22,English,1
21376666080210,zhang80209,8888,8888,A231,SDKJDX,2,22,English,1
21376666080211,zhang80210,8888,8888,A231,SDKJDX,2,22,English,1
21376666080212,zhang80211,8888,8888,A231,SDKJDX,2,22,English,1
21376666080213,zhang80212,8888,8888,A231,SDKJDX,2,22,English,1
21376666080214,zhang80213,8888,8888,A231,SDKJDX,2,22,English,1
21376666080215,zhang80214,8888,8888,A231,SDKJDX,2,22,English,1
21376666080216,zhang80215,8888,8888,A231,SDKJDX,2,22,English,1
21376666080217,zhang80216,8888,8888,A231,SDKJDX,2,22,English,1
21376666080218,zhang80217,8888,8888,A231,SDKJDX,2,22,English,1
21376666080219,zhang80218,8888,8888,A231,SDKJDX,2,22,English,1
21376666080220,zhang80219,8888,8888,A231,SDKJDX,2,22,English,1
21376666080221,zhang80220,8888,8888,A231,SDKJDX,2,22,English,1
21376666080222,zhang80221,8888,8888,A231,SDKJDX,2,22,English,1
21376666080223,zhang80222,8888,8888,A231,SDKJDX,2,22,English,1
21376666080224,zhang80223,8888,8888,A231,SDKJDX,2,22,English,1
21376666080225,zhang80224,8888,8888,A231,SDKJDX,2,22,English,1
21376666080226,zhang80225,8888,8888,A231,SDKJDX,2,22,English,1
21376666080227,zhang80226,8888,8888,A231,SDKJDX,2,22,English,1
21376666080228,zhang80227,8888,8888,A231,SDKJDX,2,22,English,1
21376666080229,zhang80228,8888,8888,A231,SDKJDX,2,22,English,1
21376666080230,zhang80229,8888,8888,A231,SDKJDX,2,22,English,1
21376666080231,zhang80230,8888,8888,A231,SDKJDX,2,22,English,1
21376666080232,zhang80231,8888,8888,A231,SDKJDX,2,22,English,1
21376666080233,zhang80232,8888,8888,A231,SDKJDX,2,22,English,1
21376666080234,zhang80233,8888,8888,A231,SDKJDX,2,22,English,1
21376666080235,zhang80234,8888,8888,A231,SDKJDX,2,22,English,1
21376666080236,zhang80235,8888,8888,A231,SDKJDX,2,22,English,1
21376666080237,zhang80236,8888,8888,A231,SDKJDX,2,22,English,1
21376666080238,zhang80237,8888,8888,A231,SDKJDX,2,22,English,1
21376666080239,zhang80238,8888,8888,A231,SDKJDX,2,22,English,1
21376666080240,zhang80239,8888,8888,A231,SDKJDX,2,22,English,1
21376666080241,zhang80240,8888,8888,A231,SDKJDX,2,22,English,1
21376666080242,zhang80241,8888,8888,A231,SDKJDX,2,22,English,1
21376666080243,zhang80242,8888,8888,A231,SDKJDX,2,22,English,1
21376666080244,zhang80243,8888,8888,A231,SDKJDX,2,22,English,1
21376666080245,zhang80244,8888,8888,A231,SDKJDX,2,22,English,1
21376666080246,zhang80245,8888,8888,A231,SDKJDX,2,22,English,1
21376666080247,zhang80246,8888,8888,A231,SDKJDX,2,22,English,1
21376666080248,zhang80247,8888,8888,A231,SDKJDX,2,22,English,1
21376666080249,zhang80248,8888,8888,A231,SDKJDX,2,22,English,1
21376666080250,zhang80249,8888,8888,A231,SDKJDX,2,22,English,1
21376666080251,zhang80250,8888,8888,A231,SDKJDX,2,22,English,1
21376666080252,zhang80251,8888,8888,A231,SDKJDX,2,22,English,1
21376666080253,zhang80252,8888,8888,A231,SDKJDX,2,22,English,1
21376666080254,zhang80253,8888,8888,A231,SDKJDX,2,22,English,1
21376666080255,zhang80254,8888,8888,A231,SDKJDX,2,22,English,1
21376666080256,zhang80255,8888,8888,A231,SDKJDX,2,22,English,1
21376666080257,zhang80256,8888,8888,A231,SDKJDX,2,22,English,1
21376666080258,zhang80257,8888,8888,A231,SDKJDX,2,22,English,1
21376666080259,zhang80258,8888,8888,A231,SDKJDX,2,22,English,1
21376666080260,zhang80259,8888,8888,A231,SDKJDX,2,22,English,1
21376666080261,zhang80260,8888,8888,A231,SDKJDX,2,22,English,1
21376666080262,zhang80261,8888,8888,A231,SDKJDX,2,22,English,1
21376666080263,zhang80262,8888,8888,A231,SDKJDX,2,22,English,1
21376666080264,zhang80263,8888,8888,A231,SDKJDX,2,22,English,1
21376666080265,zhang80264,8888,8888,A231,SDKJDX,2,22,English,1
21376666080266,zhang80265,8888,8888,A231,SDKJDX,2,22,English,1
21376666080267,zhang80266,8888,8888,A231,SDKJDX,2,22,English,1
21376666080268,zhang80267,8888,8888,A231,SDKJDX,2,22,English,1
21376666080269,zhang80268,8888,8888,A231,SDKJDX,2,22,English,1
21376666080270,zhang80269,8888,8888,A231,SDKJDX,2,22,English,1
21376666080271,zhang80270,8888,8888,A231,SDKJDX,2,22,English,1
21376666080272,zhang80271,8888,8888,A231,SDKJDX,2,22,English,1
21376666080273,zhang80272,8888,8888,A231,SDKJDX,2,22,English,1
21376666080274,zhang80273,8888,8888,A231,SDKJDX,2,22,English,1
21376666080275,zhang80274,8888,8888,A231,SDKJDX,2,22,English,1
21376666080276,zhang80275,8888,8888,A231,SDKJDX,2,22,English,1
21376666080277,zhang80276,8888,8888,A231,SDKJDX,2,22,English,1
21376666080278,zhang80277,8888,8888,A231,SDKJDX,2,22,English,1
21376666080279,zhang80278,8888,8888,A231,SDKJDX,2,22,English,1
21376666080280,zhang80279,8888,8888,A231,SDKJDX,2,22,English,1
